replication,learner_family,scheduler_family,n_stages,n_participants,n_items,failure_rate,estimator,estimate,standard_error,ci_low,ci_high,converged,truth,bias,squared_error,covered,sign_error
11,RL,Bayesian,2,30,40,0.12375,logged_plan_Bayesian,0.3658024748433808,0.11255523039508106,0.14519422326902193,0.5864107264177396,True,0.20361560770669768,0.16218686713668312,0.026304579871612103,True,False
11,RL,Bayesian,2,30,40,0.12375,oracle,0.32628325580049045,0.08434810141688523,0.1609609770233954,0.4916055345775855,True,0.20361560770669768,0.12266764809379277,0.015047351888862581,True,False
12,RL,Bayesian,2,30,40,0.12083333333333333,naive,-0.2802327810198845,0.052505084993419694,-0.38314274760698713,-0.17732281443278192,True,0.19512929741042984,-0.47536207843031436,0.22596910560958836,False,True
12,RL,Bayesian,2,30,40,0.12083333333333333,state_RL,-0.003946450540953253,0.0611673891283951,-0.12383453323260765,0.11594163215070113,True,0.19512929741042984,-0.19907574795138308,0.03963115342240261,False,True
12,RL,Bayesian,2,30,40,0.12083333333333333,state_Bayesian,-0.004195510726322413,0.061420059901458234,-0.12457882813318055,0.11618780668053572,True,0.19512929741042984,-0.19932480813675224,0.039730379138753096,False,True
12,RL,Bayesian,2,30,40,0.12083333333333333,dual_RL_RL,-0.020903677588609015,0.10604882363908195,-0.22875937192120963,0.18695201674399162,True,0.19512929741042984,-0.21603297499903884,0.04667024628693534,False,True
12,RL,Bayesian,2,30,40,0.12083333333333333,dual_RL_Bayesian,-0.01644611490815757,0.10693552007707566,-0.22603973425922586,0.19314750444291073,True,0.19512929741042984,-0.2115754123185874,0.04476415509778026,False,True
12,RL,Bayesian,2,30,40,0.12083333333333333,dual_Bayesian_RL,-0.01899535597852201,0.10605717648074961,-0.22686742188079123,0.18887670992374722,True,0.19512929741042984,-0.21412465338895184,0.04584936718893876,False,True
12,RL,Bayesian,2,30,40,0.12083333333333333,dual_Bayesian_Bayesian,-0.015198904875732949,0.1070357134755322,-0.22498890328777604,0.19459109353631016,True,0.19512929741042984,-0.21032820228616278,0.04423795267692901,False,True
12,RL,Bayesian,2,30,40,0.12083333333333333,logged_plan_RL,-0.03343340206483417,0.1174061304405089,-0.2635494177282316,0.1966826135985633,True,0.19512929741042984,-0.228562699475264,0.05224090759141985,True,True
12,RL,Bayesian,2,30,40,0.12083333333333333,logged_plan_Bayesian,-0.03212517436740497,0.11753166045211993,-0.26248722885356,0.1982368801187501,True,0.19512929741042984,-0.2272544717778348,0.05164459494302272,True,True
12,RL,Bayesian,2,30,40,0.12083333333333333,oracle,0.027621161260714608,0.0670442256857044,-0.10378552108326601,0.15902784360469524,True,0.19512929741042984,-0.16750813614971521,0.02805897567635153,False,False
13,RL,Bayesian,2,30,40,0.12416666666666666,naive,-0.24396139503398642,0.06558024600019723,-0.372498677194373,-0.11542411287359985,True,0.20672121394010176,-0.4506826089740882,0.20311481403169088,False,True
13,RL,Bayesian,2,30,40,0.12416666666666666,state_RL,0.1450056737574577,0.09558975698509378,-0.04235024993332609,0.3323615974482415,True,0.20672121394010176,-0.06171554018264405,0.0038088079000355526,True,False
13,RL,Bayesian,2,30,40,0.12416666666666666,state_Bayesian,0.14338508058775412,0.0966931167944566,-0.046133428329380805,0.3329035895048891,True,0.20672121394010176,-0.06333613335234764,0.004011465788026363,True,False
13,RL,Bayesian,2,30,40,0.12416666666666666,dual_RL_RL,0.23625210199454583,0.09217956392332849,0.055580156704822,0.4169240472842697,True,0.20672121394010176,0.029530888054444066,0.0008720733492841072,True,False
13,RL,Bayesian,2,30,40,0.12416666666666666,dual_RL_Bayesian,0.24082873013027567,0.09295022686806233,0.058646285468873516,0.4230111747916778,True,0.20672121394010176,0.03410751619017391,0.0011633226606629753,True,False
13,RL,Bayesian,2,30,40,0.12416666666666666,dual_Bayesian_RL,0.23692270525067685,0.09250358020930338,0.05561568804044223,0.4182297224609115,True,0.20672121394010176,0.03020149131057509,0.0009121300773827427,True,False
13,RL,Bayesian,2,30,40,0.12416666666666666,dual_Bayesian_Bayesian,0.24065095802649875,0.09321812274691235,0.05794343744255054,0.42335847861044695,True,0.20672121394010176,0.033929744086396985,0.0011512275337683911,True,False
13,RL,Bayesian,2,30,40,0.12416666666666666,logged_plan_RL,0.2386905446035168,0.10470106146329697,0.03347646413545474,0.44390462507157885,True,0.20672121394010176,0.031969330663415035,0.0010220381030667687,True,False
13,RL,Bayesian,2,30,40,0.12416666666666666,logged_plan_Bayesian,0.23836121464353804,0.10484342681154861,0.03286809809290278,0.4438543311941733,True,0.20672121394010176,0.03164000070343628,0.0010010896445134484,True,False
13,RL,Bayesian,2,30,40,0.12416666666666666,oracle,0.23081871361022957,0.09473811338445803,0.045132011376691816,0.4165054158437673,True,0.20672121394010176,0.02409749967012781,0.0005806894903518098,True,False
14,RL,Bayesian,2,30,40,0.10541666666666667,naive,-0.13467168343953695,0.064554659211058,-0.26119881549321067,-0.008144551385863258,True,0.20097910403153607,-0.335650787471073,0.11266145112995143,False,True
14,RL,Bayesian,2,30,40,0.10541666666666667,state_RL,0.2703589474053966,0.08312041625137107,0.10744293155270934,0.4332749632580839,True,0.20097910403153607,0.06937984337386055,0.0048135626665814215,True,False
14,RL,Bayesian,2,30,40,0.10541666666666667,state_Bayesian,0.2791314563593793,0.08448353953077059,0.11354371887906894,0.44471919383968966,True,0.20097910403153607,0.07815235232784323,0.006107790174375343,True,False
14,RL,Bayesian,2,30,40,0.10541666666666667,dual_RL_RL,0.3155178710899224,0.11865068937860311,0.08296251990786033,0.5480732222719845,True,0.20097910403153607,0.11453876705838634,0.013119129159255288,True,False
14,RL,Bayesian,2,30,40,0.10541666666666667,dual_RL_Bayesian,0.3287102870010834,0.12065183056974668,0.09223269908437992,0.5651878749177869,True,0.20097910403153607,0.12773118296954733,0.016315255102799978,True,False
14,RL,Bayesian,2,30,40,0.10541666666666667,dual_Bayesian_RL,0.3188849068677426,0.11891980718021623,0.08580208479451881,0.5519677289409665,True,0.20097910403153607,0.11790580283620655,0.013901778342450414,True,False
14,RL,Bayesian,2,30,40,0.10541666666666667,dual_Bayesian_Bayesian,0.3299725720397663,0.1208968324861274,0.09301478036695662,0.566930363712576,True,0.20097910403153607,0.12899346800823025,0.01663931478879032,True,False
14,RL,Bayesian,2,30,40,0.10541666666666667,logged_plan_RL,0.3370253855110099,0.12557646598144184,0.0908955121873839,0.5831552588346359,True,0.20097910403153607,0.13604628147947384,0.018508590704392227,True,False
14,RL,Bayesian,2,30,40,0.10541666666666667,logged_plan_Bayesian,0.33910690377361724,0.1259421283624245,0.09226033218326524,0.5859534753639692,True,0.20097910403153607,0.13812779974208117,0.01907928906158848,True,False
14,RL,Bayesian,2,30,40,0.10541666666666667,oracle,0.33957501646552213,0.09271162537657446,0.15786023072743618,0.5212898022036081,True,0.20097910403153607,0.13859591243398606,0.01920882694340913,True,False
15,RL,Bayesian,2,30,40,0.125,naive,-0.1074366869101598,0.07449335305963002,-0.25344365890703463,0.03857028508671505,True,0.2018590615965101,-0.3092957485066699,0.0956638600443012,False,True
15,RL,Bayesian,2,30,40,0.125,state_RL,0.21081881331827354,0.08897670818470074,0.03642446527626009,0.385213161360287,True,0.2018590615965101,0.008959751721763443,8.027715091564297e-05,True,False
15,RL,Bayesian,2,30,40,0.125,state_Bayesian,0.20979941887704193,0.08811139770990965,0.037101079365619016,0.38249775838846484,True,0.2018590615965101,0.007940357280531829,6.304927374249482e-05,True,False
15,RL,Bayesian,2,30,40,0.125,dual_RL_RL,0.2712911363478025,0.09945905953482627,0.076351379659543,0.466230893036062,True,0.2018590615965101,0.0694320747512924,0.004820813004269056,True,False
15,RL,Bayesian,2,30,40,0.125,dual_RL_Bayesian,0.26804018680602854,0.10017187097938342,0.07170331968643703,0.46437705392562,True,0.2018590615965101,0.06618112520951844,0.004379941333997957,True,False
15,RL,Bayesian,2,30,40,0.125,dual_Bayesian_RL,0.272337460745188,0.09955492518304941,0.07720980738641114,0.46746511410396485,True,0.2018590615965101,0.0704783991486779,0.0049672047465603615,True,False
15,RL,Bayesian,2,30,40,0.125,dual_Bayesian_Bayesian,0.2684518281866522,0.10026507437696626,0.07193228240779834,0.46497137396550603,True,0.2018590615965101,0.0665927665901421,0.004434596562129146,True,False
15,RL,Bayesian,2,30,40,0.125,logged_plan_RL,0.2742439779456481,0.10431393001010408,0.06978867512584408,0.4786992807654521,True,0.2018590615965101,0.07238491634913799,0.005239576114871704,True,False
15,RL,Bayesian,2,30,40,0.125,logged_plan_Bayesian,0.2746561649482991,0.1043339612819265,0.07016160083572315,0.479150729060875,True,0.2018590615965101,0.07279710335178899,0.005299418256411048,True,False
15,RL,Bayesian,2,30,40,0.125,oracle,0.24909526115237238,0.08493596954987097,0.08262076083462527,0.4155697614701195,True,0.2018590615965101,0.04723619955586228,0.0022312585484812438,True,False
16,RL,Bayesian,2,30,40,0.10541666666666667,naive,-0.2086461152823376,0.06932190490195679,-0.3445170488901729,-0.07277518167450228,True,0.20381694847337423,-0.41246306375571185,0.17012577896274841,False,True
16,RL,Bayesian,2,30,40,0.10541666666666667,state_RL,0.1456384048258807,0.07378321219402083,0.001023308925599875,0.2902535007261615,True,0.20381694847337423,-0.05817854364749353,0.00338474294094331,True,False
16,RL,Bayesian,2,30,40,0.10541666666666667,state_Bayesian,0.14236782148968527,0.07360060179589827,-0.0018893580302753177,0.28662500100964583,True,0.20381694847337423,-0.061449126983688956,0.0037759952070575303,True,False
16,RL,Bayesian,2,30,40,0.10541666666666667,dual_RL_RL,0.16202305637631828,0.10522416369383183,-0.04421630446359212,0.36826241721622865,True,0.20381694847337423,-0.041793892097055946,0.0017467294166203554,True,False
16,RL,Bayesian,2,30,40,0.10541666666666667,dual_RL_Bayesian,0.16152211118630727,0.10232780084476674,-0.03904037846943553,0.3620846008420501,True,0.20381694847337423,-0.042294837287066955,0.0017888532611394692,True,False
16,RL,Bayesian,2,30,40,0.10541666666666667,dual_Bayesian_RL,0.16285557912615914,0.10594541492372138,-0.04479743412433476,0.370508592376653,True,0.20381694847337423,-0.04096136934721509,0.0016778337787989718,True,False
16,RL,Bayesian,2,30,40,0.10541666666666667,dual_Bayesian_Bayesian,0.16062545375566695,0.10334367149323219,-0.04192814237106815,0.363179049882402,True,0.20381694847337423,-0.04319149471770728,0.001865505215949736,True,False
16,RL,Bayesian,2,30,40,0.10541666666666667,logged_plan_RL,0.1713337992269454,0.1206578692909344,-0.06515562458328603,0.4078232230371768,True,0.20381694847337423,-0.03248314924642884,0.0010551549849657704,True,False
16,RL,Bayesian,2,30,40,0.10541666666666667,logged_plan_Bayesian,0.17008483112141978,0.12168679823343721,-0.06842129341611716,0.40859095565895676,True,0.20381694847337423,-0.033732117351954444,0.001137855741046026,True,False
16,RL,Bayesian,2,30,40,0.10541666666666667,oracle,0.21102730165596253,0.08372224484797011,0.046931701753941124,0.37512290155798395,True,0.20381694847337423,0.007210353182588308,5.198919301766134e-05,True,False
17,RL,Bayesian,2,30,40,0.09916666666666667,naive,-0.12937458424399642,0.0778382079119194,-0.2819374717513584,0.0231883032633656,True,0.19615244615619648,-0.32552703040019293,0.10596784752116813,False,True
17,RL,Bayesian,2,30,40,0.09916666666666667,state_RL,0.10424727903655634,0.07863794997105757,-0.04988310290671649,0.25837766097982917,True,0.19615244615619648,-0.09190516711964014,0.008446559743288983,True,False
17,RL,Bayesian,2,30,40,0.09916666666666667,state_Bayesian,0.11045397673403236,0.07864757870216334,-0.04369527752220777,0.2646032309902725,True,0.19615244615619648,-0.08569846942216412,0.0073442276613015995,True,False
17,RL,Bayesian,2,30,40,0.09916666666666667,dual_RL_RL,0.17241790503163473,0.09383121396312705,-0.011491274336094287,0.3563270843993638,True,0.19615244615619648,-0.023734541124561748,0.0005633284423935129,True,False
17,RL,Bayesian,2,30,40,0.09916666666666667,dual_RL_Bayesian,0.17426941145313152,0.09419972497688263,-0.010362049501558418,0.3589008724078214,True,0.19615244615619648,-0.021883034703064963,0.0004788672078155455,True,False
17,RL,Bayesian,2,30,40,0.09916666666666667,dual_Bayesian_RL,0.17381633528489762,0.0938155533206312,-0.010062149223539513,0.35769481979333473,True,0.19615244615619648,-0.02233611087129886,0.000498901848854955,True,False
17,RL,Bayesian,2,30,40,0.09916666666666667,dual_Bayesian_Bayesian,0.1747209530358474,0.09409744675897695,-0.009710042611747433,0.35915194868344225,True,0.19615244615619648,-0.021431493120349088,0.0004593088973675703,True,False
17,RL,Bayesian,2,30,40,0.09916666666666667,logged_plan_RL,0.1581498137638545,0.10109681005843732,-0.03999993395068263,0.35629956147839165,True,0.19615244615619648,-0.03800263239234197,0.0014442000687474794,True,False
17,RL,Bayesian,2,30,40,0.09916666666666667,logged_plan_Bayesian,0.15843795815179276,0.10102509199862571,-0.03957122216551362,0.35644713846909915,True,0.19615244615619648,-0.03771448800440372,0.0014223826054343119,True,False
17,RL,Bayesian,2,30,40,0.09916666666666667,oracle,0.1502976682307026,0.0873603742804688,-0.020928665359016274,0.32152400182042146,True,0.19615244615619648,-0.04585477792549389,0.0021026606585963616,True,False
18,RL,Bayesian,2,30,40,0.105,naive,-0.10469043935956134,0.06216288390376686,-0.2265296918109444,0.017148813091821716,True,0.20053597987116048,-0.3052264192307218,0.09316316699640834,False,True
18,RL,Bayesian,2,30,40,0.105,state_RL,0.18663809081460828,0.06755897018885658,0.05422250924444938,0.3190536723847672,True,0.20053597987116048,-0.013897889056552204,0.00019315132022823352,True,False
18,RL,Bayesian,2,30,40,0.105,state_Bayesian,0.18921263643998723,0.06877149730133178,0.05442050172937696,0.3240047711505975,True,0.20053597987116048,-0.01132334343117325,0.00012821810646029437,True,False
18,RL,Bayesian,2,30,40,0.105,dual_RL_RL,0.31463850291191076,0.0890478635353403,0.14010469038264375,0.4891723154411778,True,0.20053597987116048,0.11410252304075028,0.013019385764264948,True,False
18,RL,Bayesian,2,30,40,0.105,dual_RL_Bayesian,0.3188358200463781,0.08942415155004406,0.14356448300829175,0.4941071570844645,True,0.20053597987116048,0.11829984017521764,0.013994852185482036,True,False
18,RL,Bayesian,2,30,40,0.105,dual_Bayesian_RL,0.3151148346009951,0.08890590173924577,0.1408592671920734,0.48937040200991677,True,0.20053597987116048,0.11457885472983462,0.013128313951200545,True,False
18,RL,Bayesian,2,30,40,0.105,dual_Bayesian_Bayesian,0.3186519857546592,0.08934093032324063,0.14354376232110758,0.49376020918821084,True,0.20053597987116048,0.11811600588349871,0.013951390845870703,True,False
18,RL,Bayesian,2,30,40,0.105,logged_plan_RL,0.323442858361081,0.08957947727943225,0.1478670828933938,0.4990186338287682,True,0.20053597987116048,0.12290687848992052,0.015106100780136087,True,False
18,RL,Bayesian,2,30,40,0.105,logged_plan_Bayesian,0.32349538881082657,0.08937617330687779,0.1483180891293461,0.49867268849230706,True,0.20053597987116048,0.12295940893966609,0.015119016246792037,True,False
18,RL,Bayesian,2,30,40,0.105,oracle,0.2656358003796546,0.07619107535857393,0.11630129267684972,0.4149703080824595,True,0.20053597987116048,0.06509982050849414,0.004237986630238154,True,False
19,RL,Bayesian,2,30,40,0.11,naive,-0.36308987014455585,0.047805381574433904,-0.4567884180304463,-0.2693913222586654,True,0.21588020020347598,-0.5789700703480318,0.3352063423588049,False,True
19,RL,Bayesian,2,30,40,0.11,state_RL,0.14549426398299597,0.07127346390181935,0.005798274735430042,0.2851902532305619,True,0.21588020020347598,-0.07038593622048,0.004954180017633479,True,False
19,RL,Bayesian,2,30,40,0.11,state_Bayesian,0.14724830137080874,0.07125836098827522,0.007581913833789311,0.2869146889078282,True,0.21588020020347598,-0.06863189883266724,0.004710337537377471,True,False
19,RL,Bayesian,2,30,40,0.11,dual_RL_RL,0.22641512213998113,0.10024821501339493,0.029928620713727094,0.4229016235662352,True,0.21588020020347598,0.010534921936505154,0.0001109845802082575,True,False
19,RL,Bayesian,2,30,40,0.11,dual_RL_Bayesian,0.2269105471024412,0.09952133664094402,0.031848727286190925,0.4219723669186915,True,0.21588020020347598,0.011030346898965232,0.00012166855271151191,True,False
19,RL,Bayesian,2,30,40,0.11,dual_Bayesian_RL,0.2305780296938824,0.10064471397648421,0.03331439029997338,0.4278416690877914,True,0.21588020020347598,0.014697829490406433,0.00021602619172906103,True,False
19,RL,Bayesian,2,30,40,0.11,dual_Bayesian_Bayesian,0.22851736369409198,0.09992361296756395,0.032667082277666626,0.42436764511051733,True,0.21588020020347598,0.012637163490615999,0.00015969790108855795,True,False
19,RL,Bayesian,2,30,40,0.11,logged_plan_RL,0.2733670057507555,0.1040510130230496,0.06942702022557828,0.47730699127593273,True,0.21588020020347598,0.05748680554727953,0.0033047328120307286,True,False
19,RL,Bayesian,2,30,40,0.11,logged_plan_Bayesian,0.2742989190464433,0.10426560185733144,0.06993833940607369,0.47865949868681296,True,0.21588020020347598,0.05841871884296734,0.003412746711253668,True,False
19,RL,Bayesian,2,30,40,0.11,oracle,0.22289593410836922,0.07066064098284024,0.08440107778200237,0.3613907904347361,True,0.21588020020347598,0.00701573390489324,4.922052222426855e-05,True,False
20,RL,Bayesian,2,30,40,0.12041666666666667,naive,-0.19322449811954473,0.06247881850865104,-0.3156829823965008,-0.07076601384258868,True,0.20361966154354258,-0.3968441596630873,0.1574852870587019,False,True
20,RL,Bayesian,2,30,40,0.12041666666666667,state_RL,0.11421131513033428,0.0794911118406136,-0.041591264077268375,0.27001389433793693,True,0.20361966154354258,-0.0894083464132083,0.007993852408344257,True,False
20,RL,Bayesian,2,30,40,0.12041666666666667,state_Bayesian,0.11780515092587081,0.07899298539229006,-0.03702110044301772,0.27263140229475935,True,0.20361966154354258,-0.08581451061767177,0.007364130232550501,True,False
20,RL,Bayesian,2,30,40,0.12041666666666667,dual_RL_RL,0.253159471577907,0.11211226127209421,0.03341943948460238,0.4728995036712117,True,0.20361966154354258,0.049539810034364445,0.002454192778240916,True,False
20,RL,Bayesian,2,30,40,0.12041666666666667,dual_RL_Bayesian,0.25955292809701913,0.11232482671624433,0.03939626773318025,0.479709588460858,True,0.20361966154354258,0.05593326655347655,0.003128530307342259,True,False
20,RL,Bayesian,2,30,40,0.12041666666666667,dual_Bayesian_RL,0.25372603196475835,0.11206100038900664,0.034086471202305346,0.47336559272721135,True,0.20361966154354258,0.05010637042121577,0.0025106483567880864,True,False
20,RL,Bayesian,2,30,40,0.12041666666666667,dual_Bayesian_Bayesian,0.2595562884859165,0.11233350685576275,0.039382615048621505,0.4797299619232115,True,0.20361966154354258,0.05593662694237392,0.0031289062336903118,True,False
20,RL,Bayesian,2,30,40,0.12041666666666667,logged_plan_RL,0.3109938471151804,0.12816173655144356,0.05979684347435105,0.5621908507560098,True,0.20361966154354258,0.10737418557163783,0.011529215727172517,True,False
20,RL,Bayesian,2,30,40,0.12041666666666667,logged_plan_Bayesian,0.31080101162013135,0.1281405145846974,0.05964560303412442,0.5619564202061382,True,0.20361966154354258,0.10718135007658877,0.011487841804240275,True,False
20,RL,Bayesian,2,30,40,0.12041666666666667,oracle,0.2004945857612309,0.0878844630096042,0.028241038262406648,0.3727481332600551,True,0.20361966154354258,-0.0031250757823116926,9.766098645191038e-06,True,False
21,RL,Bayesian,2,30,40,0.11125,naive,-0.1520317523396152,0.05785617798059302,-0.2654298611815775,-0.03863364349765287,True,0.19886674785086744,-0.35089850019048263,0.12312975743593015,False,True
21,RL,Bayesian,2,30,40,0.11125,state_RL,0.058602179566483587,0.07195086042939072,-0.08242150687512223,0.1996258660080894,True,0.19886674785086744,-0.14026456828438386,0.019674149116004583,True,False
21,RL,Bayesian,2,30,40,0.11125,state_Bayesian,0.05429332452233767,0.07219046976229843,-0.08719999621176724,0.1957866452564426,True,0.19886674785086744,-0.14457342332852977,0.020901474732930275,False,False
21,RL,Bayesian,2,30,40,0.11125,dual_RL_RL,0.11630628095067636,0.08761270829300444,-0.05541462730361235,0.28802718920496506,True,0.19886674785086744,-0.08256046690019109,0.006816230694777548,True,False
21,RL,Bayesian,2,30,40,0.11125,dual_RL_Bayesian,0.11151490879383417,0.09002955778983929,-0.06494302447425084,0.2879728420619192,True,0.19886674785086744,-0.08735183905703327,0.007630343786645843,True,False
21,RL,Bayesian,2,30,40,0.11125,dual_Bayesian_RL,0.11649814620205201,0.08756973426358626,-0.055138532954577046,0.28813482535868107,True,0.19886674785086744,-0.08236860164881543,0.00678458653758124,True,False
21,RL,Bayesian,2,30,40,0.11125,dual_Bayesian_Bayesian,0.11126709227716755,0.0899904352650806,-0.06511416084239044,0.28764834539672557,True,0.19886674785086744,-0.08759965557369989,0.00767369965663085,True,False
21,RL,Bayesian,2,30,40,0.11125,logged_plan_RL,0.1547351295605528,0.12352549401203312,-0.08737483870303211,0.3968450978241377,True,0.19886674785086744,-0.044131618290314645,0.001947599732922034,True,False
21,RL,Bayesian,2,30,40,0.11125,logged_plan_Bayesian,0.15458524135526286,0.12350878631964342,-0.08749197983123824,0.39666246254176396,True,0.19886674785086744,-0.04428150649560458,0.001960851817520271,True,False
21,RL,Bayesian,2,30,40,0.11125,oracle,0.11516657374266755,0.0764295567182121,-0.03463535742502817,0.2649685049103633,True,0.19886674785086744,-0.0837001741081999,0.007005719145742976,True,False
22,RL,Bayesian,2,30,40,0.11541666666666667,naive,-0.2337276493480726,0.07454444571204703,-0.3798347629436848,-0.08762053575246043,True,0.20142026383075423,-0.43514791317882684,0.18935370634388782,False,True
22,RL,Bayesian,2,30,40,0.11541666666666667,state_RL,0.10630746095770999,0.08742549900587782,-0.06504651709381054,0.2776614390092305,True,0.20142026383075423,-0.09511280287304424,0.009046445270366573,True,False
22,RL,Bayesian,2,30,40,0.11541666666666667,state_Bayesian,0.10931758601470337,0.08770817281308509,-0.0625904326989434,0.2812256047283501,True,0.20142026383075423,-0.09210267781605086,0.008482903260887267,True,False
22,RL,Bayesian,2,30,40,0.11541666666666667,dual_RL_RL,0.1637284881175913,0.1097605932448404,-0.05140227464229588,0.3788592508774785,True,0.20142026383075423,-0.03769177571316293,0.0014206699564113788,True,False
22,RL,Bayesian,2,30,40,0.11541666666666667,dual_RL_Bayesian,0.16413355477259753,0.10882462025125768,-0.04916270091986752,0.3774298104650626,True,0.20142026383075423,-0.0372867090581567,0.001390298672387625,True,False
22,RL,Bayesian,2,30,40,0.11541666666666667,dual_Bayesian_RL,0.16580639614433515,0.10975153595193163,-0.04930661432145084,0.38091940661012114,True,0.20142026383075423,-0.03561386768641908,0.0012683475715857652,True,False
22,RL,Bayesian,2,30,40,0.11541666666666667,dual_Bayesian_Bayesian,0.16472170097249678,0.10879796457583282,-0.04852230959613554,0.3779657115411291,True,0.20142026383075423,-0.036698562858257455,0.0013467845158614735,True,False
22,RL,Bayesian,2,30,40,0.11541666666666667,logged_plan_RL,0.15295842167346915,0.11000778774975004,-0.0626568423160409,0.3685736856629792,True,0.20142026383075423,-0.04846184215728508,0.0023485501452776133,True,False
22,RL,Bayesian,2,30,40,0.11541666666666667,logged_plan_Bayesian,0.15315921985808179,0.10997082984319623,-0.06238360663458281,0.3687020463507464,True,0.20142026383075423,-0.048261043972672446,0.0023291283653322234,True,False
22,RL,Bayesian,2,30,40,0.11541666666666667,oracle,0.15110295461426032,0.09240700317457667,-0.030014771607909968,0.33222068083643064,True,0.20142026383075423,-0.05031730921649391,0.002531831606788263,True,False
23,RL,Bayesian,2,30,40,0.12208333333333334,naive,-0.19012584532620247,0.058244946377566734,-0.30428594022623323,-0.07596575042617168,True,0.2051581681593745,-0.39528401348557696,0.15624945131726578,False,True
23,RL,Bayesian,2,30,40,0.12208333333333334,state_RL,0.12447851585854683,0.07534060865838768,-0.023189077111893025,0.2721461088289867,True,0.2051581681593745,-0.08067965230082766,0.006509206295382446,True,False
23,RL,Bayesian,2,30,40,0.12208333333333334,state_Bayesian,0.11797177919874148,0.07473714598497772,-0.02851302693181483,0.2644565853292978,True,0.2051581681593745,-0.08718638896063301,0.007601466419994789,True,False
23,RL,Bayesian,2,30,40,0.12208333333333334,dual_RL_RL,0.10698662059970372,0.09098145972396575,-0.07133704045926915,0.2853102816586766,True,0.2051581681593745,-0.09817154755967077,0.009637652750260699,True,False
23,RL,Bayesian,2,30,40,0.12208333333333334,dual_RL_Bayesian,0.09922543712801832,0.09170495947208954,-0.08051628343727718,0.2789671576933138,True,0.2051581681593745,-0.10593273103135617,0.01122174350376165,True,False
23,RL,Bayesian,2,30,40,0.12208333333333334,dual_Bayesian_RL,0.10819508244885671,0.09119684653806918,-0.07055073676575889,0.2869409016634723,True,0.2051581681593745,-0.09696308571051777,0.009401839990505216,True,False
23,RL,Bayesian,2,30,40,0.12208333333333334,dual_Bayesian_Bayesian,0.09853146211335573,0.09171059342469161,-0.08122130099903982,0.27828422522575125,True,0.2051581681593745,-0.10662670604601876,0.011369254442224093,True,False
23,RL,Bayesian,2,30,40,0.12208333333333334,logged_plan_RL,0.09946193556488207,0.10069492995443549,-0.09790012714581149,0.29682399827557565,True,0.2051581681593745,-0.10569623259449241,0.01117169358466904,True,False
23,RL,Bayesian,2,30,40,0.12208333333333334,logged_plan_Bayesian,0.09861180155022548,0.10066948041719315,-0.09870038006747309,0.295923983167924,True,0.2051581681593745,-0.10654636660914901,0.011352128237611184,True,False
23,RL,Bayesian,2,30,40,0.12208333333333334,oracle,0.17003861100949838,0.07934888213540309,0.01451480202410832,0.32556241999488844,True,0.2051581681593745,-0.03511955714987611,0.001233383294403414,True,False
24,RL,Bayesian,2,30,40,0.11375,naive,-0.23130888189916257,0.07234322071742354,-0.37310159450531266,-0.08951616929301245,True,0.20737421836401485,-0.4386831002631774,0.19244286245651296,False,True
24,RL,Bayesian,2,30,40,0.11375,state_RL,0.20319531406990068,0.08822414075713526,0.03027599818591556,0.3761146299538858,True,0.20737421836401485,-0.004178904294114161,1.7463241099365772e-05,True,False
24,RL,Bayesian,2,30,40,0.11375,state_Bayesian,0.2009582539361129,0.08927142430683296,0.025986262294720314,0.37593024557750554,True,0.20737421836401485,-0.006415964427901932,4.116459954010297e-05,True,False
24,RL,Bayesian,2,30,40,0.11375,dual_RL_RL,0.27775701516637524,0.10238525398006021,0.07708191736545725,0.47843211296729327,True,0.20737421836401485,0.0703827968023604,0.004953738085722353,True,False
24,RL,Bayesian,2,30,40,0.11375,dual_RL_Bayesian,0.27544744194851056,0.10352318065879282,0.07254200785727663,0.4783528760397445,True,0.20737421836401485,0.06807322358449572,0.004633963769184744,True,False
24,RL,Bayesian,2,30,40,0.11375,dual_Bayesian_RL,0.27934243889142313,0.10265340614906326,0.07814176283925914,0.48054311494358715,True,0.20737421836401485,0.07196822052740828,0.005179424765881671,True,False
24,RL,Bayesian,2,30,40,0.11375,dual_Bayesian_Bayesian,0.2756249473908762,0.10375842089213949,0.07225844244228277,0.4789914523394696,True,0.20737421836401485,0.06825072902686133,0.004658162012698051,True,False
24,RL,Bayesian,2,30,40,0.11375,logged_plan_RL,0.2955278109771041,0.12221038058050213,0.05599546503931996,0.5350601569148883,True,0.20737421836401485,0.08815359261308928,0.0077710558905945085,True,False
24,RL,Bayesian,2,30,40,0.11375,logged_plan_Bayesian,0.29514908464500417,0.12232316978034782,0.05539567187552244,0.5349024974144859,True,0.20737421836401485,0.08777486628098932,0.007704427150645557,True,False
24,RL,Bayesian,2,30,40,0.11375,oracle,0.28475807123344615,0.094346549849324,0.09983883352877113,0.4696773089381212,True,0.20737421836401485,0.07738385286943131,0.005988260684917792,True,False
25,RL,Bayesian,2,30,40,0.10958333333333334,naive,-0.15806507330569344,0.06608528296684038,-0.2875922279207006,-0.02853791869068631,True,0.19869605917386735,-0.35676113247956076,0.1272785056480987,False,True
25,RL,Bayesian,2,30,40,0.10958333333333334,state_RL,0.22516715069602225,0.07507816139699364,0.07801395435791472,0.37232034703412975,True,0.19869605917386735,0.026471091522154905,0.0007007186863743013,True,False
