study,replication,n_participants,n_items,n_stages,context_strength,proxy_r2_target,proxy_r2_realized,estimator,truth,estimate,standard_error,normal_ci_low,normal_ci_high,participant_t_ci_low,participant_t_ci_high,converged,bias,squared_error,normal_covered,participant_t_covered,sign_error,failure_rate,planned_actual_spearman
context_proxy,5,30,100,2,1.0,1.0,0.9999999999999993,oracle,0.255292778302318,0.23563760118294633,0.06804990942815276,0.10225977870376693,0.3690154236621257,0.09645990927604262,0.37481529308985007,true,-0.019655177119371675,0.00038632598759387183,true,true,false,0.11333333333333333,0.7643089906752497
context_proxy,6,30,100,2,1.0,0.0,9.573733996268268e-33,plan_conditioned,0.2582111943044604,0.7808923322298279,0.06698400123749611,0.6496036898043356,0.9121809746553202,0.6438946673502473,0.9178899971094086,true,0.5226811379253675,0.27319557194295707,false,false,false,0.11816666666666667,0.7665278594591072
context_proxy,6,30,100,2,1.0,0.0,9.573733996268268e-33,plan_plus_proxy,0.2582111943044604,0.7804204717129261,0.06715375401096496,0.6487991138514347,0.9120418295744174,0.6430756234292127,0.9177653199966395,true,0.5222092774084657,0.2727025294114719,false,false,false,0.11816666666666667,0.7665278594591072
context_proxy,6,30,100,2,1.0,0.0,9.573733996268268e-33,oracle,0.2582111943044604,0.2989246188096823,0.07873224771561191,0.14460941328708296,0.4532398243322816,0.13789909198997805,0.4599501456293865,true,0.04071342450522192,0.0016575829349424046,true,true,false,0.11816666666666667,0.7665278594591072
context_proxy,6,30,100,2,1.0,0.25,0.25000000000000133,plan_conditioned,0.2582111943044604,0.7808923322298279,0.06698400123749611,0.6496036898043356,0.9121809746553202,0.6438946673502473,0.9178899971094086,true,0.5226811379253675,0.27319557194295707,false,false,false,0.11816666666666667,0.7665278594591072
context_proxy,6,30,100,2,1.0,0.25,0.25000000000000133,plan_plus_proxy,0.2582111943044604,0.7133034272892151,0.06466627543944989,0.5865575274278934,0.8400493271505369,0.5810460439141343,0.845560810664296,true,0.45509223298475476,0.20710894052305032,false,false,false,0.11816666666666667,0.7665278594591072
context_proxy,6,30,100,2,1.0,0.25,0.25000000000000133,oracle,0.2582111943044604,0.2989246188096823,0.07873224771561191,0.14460941328708296,0.4532398243322816,0.13789909198997805,0.4599501456293865,true,0.04071342450522192,0.0016575829349424046,true,true,false,0.11816666666666667,0.7665278594591072
context_proxy,6,30,100,2,1.0,0.5,0.5000000000000007,plan_conditioned,0.2582111943044604,0.7808923322298279,0.06698400123749611,0.6496036898043356,0.9121809746553202,0.6438946673502473,0.9178899971094086,true,0.5226811379253675,0.27319557194295707,false,false,false,0.11816666666666667,0.7665278594591072
context_proxy,6,30,100,2,1.0,0.5,0.5000000000000007,plan_plus_proxy,0.2582111943044604,0.6131909715398765,0.06658308490634501,0.4826881251234402,0.7436938179563126,0.47701327262478105,0.7493686704549718,true,0.35497977723541607,0.12601064224610561,false,false,false,0.11816666666666667,0.7665278594591072
context_proxy,6,30,100,2,1.0,0.5,0.5000000000000007,oracle,0.2582111943044604,0.2989246188096823,0.07873224771561191,0.14460941328708296,0.4532398243322816,0.13789909198997805,0.4599501456293865,true,0.04071342450522192,0.0016575829349424046,true,true,false,0.11816666666666667,0.7665278594591072
context_proxy,6,30,100,2,1.0,0.75,0.749999999999999,plan_conditioned,0.2582111943044604,0.7808923322298279,0.06698400123749611,0.6496036898043356,0.9121809746553202,0.6438946673502473,0.9178899971094086,true,0.5226811379253675,0.27319557194295707,false,false,false,0.11816666666666667,0.7665278594591072
context_proxy,6,30,100,2,1.0,0.75,0.749999999999999,plan_plus_proxy,0.2582111943044604,0.47755865968942124,0.0704080843679078,0.33955881432832197,0.6155585050505206,0.333557958494396,0.6215593608844465,true,0.21934746538496086,0.0481133105708066,false,false,false,0.11816666666666667,0.7665278594591072
context_proxy,6,30,100,2,1.0,0.75,0.749999999999999,oracle,0.2582111943044604,0.2989246188096823,0.07873224771561191,0.14460941328708296,0.4532398243322816,0.13789909198997805,0.4599501456293865,true,0.04071342450522192,0.0016575829349424046,true,true,false,0.11816666666666667,0.7665278594591072
context_proxy,6,30,100,2,1.0,1.0,1.0000000000000004,plan_conditioned,0.2582111943044604,0.7808923322298279,0.06698400123749611,0.6496036898043356,0.9121809746553202,0.6438946673502473,0.9178899971094086,true,0.5226811379253675,0.27319557194295707,false,false,false,0.11816666666666667,0.7665278594591072
context_proxy,6,30,100,2,1.0,1.0,1.0000000000000004,plan_plus_proxy,0.2582111943044604,0.2692427260170344,0.08135255547456724,0.10979171728688264,0.4286937347471862,0.10285806809720441,0.4356273839368644,true,0.011031531712574039,0.0001216946919255267,true,true,false,0.11816666666666667,0.7665278594591072
context_proxy,6,30,100,2,1.0,1.0,1.0000000000000004,oracle,0.2582111943044604,0.2989246188096823,0.07873224771561191,0.14460941328708296,0.4532398243322816,0.13789909198997805,0.4599501456293865,true,0.04071342450522192,0.0016575829349424046,true,true,false,0.11816666666666667,0.7665278594591072
context_proxy,7,30,100,2,1.0,0.0,6.609751655272865e-33,plan_conditioned,0.24961831213247576,0.8234577463333285,0.06549210688391227,0.6950932168408605,0.9518222758257965,0.6895113480086279,0.957404144658029,true,0.5738394342008527,0.32929169624395477,false,false,false,0.10783333333333334,0.7496935441025985
context_proxy,7,30,100,2,1.0,0.0,6.609751655272865e-33,plan_plus_proxy,0.24961831213247576,0.82345021864906,0.06541857166247574,0.6952298181906076,0.9516706191075124,0.6896542167389821,0.9572462205591379,true,0.5738319065165842,0.3292830569364579,false,false,false,0.10783333333333334,0.7496935441025985
context_proxy,7,30,100,2,1.0,0.0,6.609751655272865e-33,oracle,0.24961831213247576,0.3250228644976761,0.06772694806406757,0.19227804629210365,0.4577676827032485,0.18650570274586303,0.46354002624948915,true,0.07540455236520033,0.005685846517396238,true,true,false,0.10783333333333334,0.7496935441025985
context_proxy,7,30,100,2,1.0,0.25,0.25000000000000155,plan_conditioned,0.24961831213247576,0.8234577463333285,0.06549210688391227,0.6950932168408605,0.9518222758257965,0.6895113480086279,0.957404144658029,true,0.5738394342008527,0.32929169624395477,false,false,false,0.10783333333333334,0.7496935441025985
context_proxy,7,30,100,2,1.0,0.25,0.25000000000000155,plan_plus_proxy,0.24961831213247576,0.7469622622080511,0.05974445750991628,0.6298631254886151,0.864061398927487,0.6247711267556325,0.8691533976604696,true,0.4973439500755753,0.24735100467677634,false,false,false,0.10783333333333334,0.7496935441025985
context_proxy,7,30,100,2,1.0,0.25,0.25000000000000155,oracle,0.24961831213247576,0.3250228644976761,0.06772694806406757,0.19227804629210365,0.4577676827032485,0.18650570274586303,0.46354002624948915,true,0.07540455236520033,0.005685846517396238,true,true,false,0.10783333333333334,0.7496935441025985
context_proxy,7,30,100,2,1.0,0.5,0.5000000000000013,plan_conditioned,0.24961831213247576,0.8234577463333285,0.06549210688391227,0.6950932168408605,0.9518222758257965,0.6895113480086279,0.957404144658029,true,0.5738394342008527,0.32929169624395477,false,false,false,0.10783333333333334,0.7496935441025985
context_proxy,7,30,100,2,1.0,0.5,0.5000000000000013,plan_plus_proxy,0.24961831213247576,0.6532953898259414,0.059708410781688044,0.5362669046938329,0.7703238749580499,0.5311779782105971,0.7754128014412857,true,0.4036770776934656,0.16295518305513626,false,false,false,0.10783333333333334,0.7496935441025985
context_proxy,7,30,100,2,1.0,0.5,0.5000000000000013,oracle,0.24961831213247576,0.3250228644976761,0.06772694806406757,0.19227804629210365,0.4577676827032485,0.18650570274586303,0.46354002624948915,true,0.07540455236520033,0.005685846517396238,true,true,false,0.10783333333333334,0.7496935441025985
context_proxy,7,30,100,2,1.0,0.75,0.7500000000000024,plan_conditioned,0.24961831213247576,0.8234577463333285,0.06549210688391227,0.6950932168408605,0.9518222758257965,0.6895113480086279,0.957404144658029,true,0.5738394342008527,0.32929169624395477,false,false,false,0.10783333333333334,0.7496935441025985
context_proxy,7,30,100,2,1.0,0.75,0.7500000000000024,plan_plus_proxy,0.24961831213247576,0.5335508129875837,0.061729783379235556,0.41256043756428196,0.6545411884108854,0.40729923021794046,0.6598023957572269,true,0.2839325008551079,0.08061766504183585,false,false,false,0.10783333333333334,0.7496935441025985
context_proxy,7,30,100,2,1.0,0.75,0.7500000000000024,oracle,0.24961831213247576,0.3250228644976761,0.06772694806406757,0.19227804629210365,0.4577676827032485,0.18650570274586303,0.46354002624948915,true,0.07540455236520033,0.005685846517396238,true,true,false,0.10783333333333334,0.7496935441025985
context_proxy,7,30,100,2,1.0,1.0,1.0,plan_conditioned,0.24961831213247576,0.8234577463333285,0.06549210688391227,0.6950932168408605,0.9518222758257965,0.6895113480086279,0.957404144658029,true,0.5738394342008527,0.32929169624395477,false,false,false,0.10783333333333334,0.7496935441025985
context_proxy,7,30,100,2,1.0,1.0,1.0,plan_plus_proxy,0.24961831213247576,0.37054697710558654,0.07344976182723748,0.2265854439242011,0.514508510286972,0.22032534700893336,0.5207686072022397,true,0.12092866497311078,0.01462374201217887,true,true,false,0.10783333333333334,0.7496935441025985
context_proxy,7,30,100,2,1.0,1.0,1.0,oracle,0.24961831213247576,0.3250228644976761,0.06772694806406757,0.19227804629210365,0.4577676827032485,0.18650570274586303,0.46354002624948915,true,0.07540455236520033,0.005685846517396238,true,true,false,0.10783333333333334,0.7496935441025985
context_proxy,8,30,100,2,1.0,0.0,3.5511946614223425e-33,plan_conditioned,0.24720427648158708,0.7638637454503963,0.07718672959848429,0.612577755437367,0.9151497354634255,0.6059991580962946,0.921728332804498,true,0.5166594689688092,0.26693700687513194,false,false,false,0.1035,0.748276462952124
context_proxy,8,30,100,2,1.0,0.0,3.5511946614223425e-33,plan_plus_proxy,0.24720427648158708,0.7627639564177245,0.07695749083862363,0.6119272743740223,0.9136006384614268,0.6053682149704156,0.9201596978650335,true,0.5155596799361375,0.26580178357585255,false,false,false,0.1035,0.748276462952124
context_proxy,8,30,100,2,1.0,0.0,3.5511946614223425e-33,oracle,0.24720427648158708,0.3455149264625045,0.07873175574619949,0.19120068519995348,0.4998291677250555,0.1844904058332255,0.5065394470917834,true,0.0983106499809174,0.009664983899670455,true,true,false,0.1035,0.748276462952124
context_proxy,8,30,100,2,1.0,0.25,0.25000000000000056,plan_conditioned,0.24720427648158708,0.7638637454503963,0.07718672959848429,0.612577755437367,0.9151497354634255,0.6059991580962946,0.921728332804498,true,0.5166594689688092,0.26693700687513194,false,false,false,0.1035,0.748276462952124
context_proxy,8,30,100,2,1.0,0.25,0.25000000000000056,plan_plus_proxy,0.24720427648158708,0.7098247474593123,0.08456126307165843,0.5440846718388619,0.8755648230797628,0.536877545648975,0.8827719492696496,true,0.4626204709777253,0.21401770016765237,false,false,false,0.1035,0.748276462952124
context_proxy,8,30,100,2,1.0,0.25,0.25000000000000056,oracle,0.24720427648158708,0.3455149264625045,0.07873175574619949,0.19120068519995348,0.4998291677250555,0.1844904058332255,0.5065394470917834,true,0.0983106499809174,0.009664983899670455,true,true,false,0.1035,0.748276462952124
context_proxy,8,30,100,2,1.0,0.5,0.5000000000000056,plan_conditioned,0.24720427648158708,0.7638637454503963,0.07718672959848429,0.612577755437367,0.9151497354634255,0.6059991580962946,0.921728332804498,true,0.5166594689688092,0.26693700687513194,false,false,false,0.1035,0.748276462952124
context_proxy,8,30,100,2,1.0,0.5,0.5000000000000056,plan_plus_proxy,0.24720427648158708,0.6276615353175515,0.09106403661855438,0.44917602354518493,0.8061470470899181,0.4414146682930262,0.8139084023420768,true,0.3804572588359645,0.14474772580097608,false,false,false,0.1035,0.748276462952124
context_proxy,8,30,100,2,1.0,0.5,0.5000000000000056,oracle,0.24720427648158708,0.3455149264625045,0.07873175574619949,0.19120068519995348,0.4998291677250555,0.1844904058332255,0.5065394470917834,true,0.0983106499809174,0.009664983899670455,true,true,false,0.1035,0.748276462952124
context_proxy,8,30,100,2,1.0,0.75,0.7500000000000061,plan_conditioned,0.24720427648158708,0.7638637454503963,0.07718672959848429,0.612577755437367,0.9151497354634255,0.6059991580962946,0.921728332804498,true,0.5166594689688092,0.26693700687513194,false,false,false,0.1035,0.748276462952124
context_proxy,8,30,100,2,1.0,0.75,0.7500000000000061,plan_plus_proxy,0.24720427648158708,0.5163622201697942,0.09704834078076284,0.326147472239499,0.7065769681000893,0.31787607688518194,0.7148483634544064,true,0.2691579436882071,0.07244599865046407,false,false,false,0.1035,0.748276462952124
context_proxy,8,30,100,2,1.0,0.75,0.7500000000000061,oracle,0.24720427648158708,0.3455149264625045,0.07873175574619949,0.19120068519995348,0.4998291677250555,0.1844904058332255,0.5065394470917834,true,0.0983106499809174,0.009664983899670455,true,true,false,0.1035,0.748276462952124
context_proxy,8,30,100,2,1.0,1.0,1.0000000000000004,plan_conditioned,0.24720427648158708,0.7638637454503963,0.07718672959848429,0.612577755437367,0.9151497354634255,0.6059991580962946,0.921728332804498,true,0.5166594689688092,0.26693700687513194,false,false,false,0.1035,0.748276462952124
context_proxy,8,30,100,2,1.0,1.0,1.0000000000000004,plan_plus_proxy,0.24720427648158708,0.3421335631757346,0.09692149119373726,0.1521674404360096,0.5320996859154596,0.14390685642659945,0.5403602699248697,true,0.09492928669414755,0.009011569472259659,true,true,false,0.1035,0.748276462952124
context_proxy,8,30,100,2,1.0,1.0,1.0000000000000004,oracle,0.24720427648158708,0.3455149264625045,0.07873175574619949,0.19120068519995348,0.4998291677250555,0.1844904058332255,0.5065394470917834,true,0.0983106499809174,0.009664983899670455,true,true,false,0.1035,0.748276462952124
context_proxy,9,30,100,2,1.0,0.0,3.0722488419452156e-33,plan_conditioned,0.24171985771019136,0.6609555123422062,0.06212946792791103,0.5391817552035005,0.7827292694809118,0.5338864828861094,0.788024541798303,true,0.41923565463201484,0.17575853411473402,false,false,false,0.09933333333333333,0.7285064956251804
context_proxy,9,30,100,2,1.0,0.0,3.0722488419452156e-33,plan_plus_proxy,0.24171985771019136,0.6620677442322654,0.06233064465168141,0.5398996807149699,0.784235807749561,0.5345872621774064,0.7895482262871245,true,0.4203478865220741,0.1766923457035745,false,false,false,0.09933333333333333,0.7285064956251804
context_proxy,9,30,100,2,1.0,0.0,3.0722488419452156e-33,oracle,0.24171985771019136,0.1864836020163368,0.07547442132471709,0.038553736219891305,0.33441346781278225,0.032121078300212824,0.34084612573246076,true,-0.05523625569385457,0.003051043943076881,true,true,false,0.09933333333333333,0.7285064956251804
context_proxy,9,30,100,2,1.0,0.25,0.25000000000000056,plan_conditioned,0.24171985771019136,0.6609555123422062,0.06212946792791103,0.5391817552035005,0.7827292694809118,0.5338864828861094,0.788024541798303,true,0.41923565463201484,0.17575853411473402,false,false,false,0.09933333333333333,0.7285064956251804
context_proxy,9,30,100,2,1.0,0.25,0.25000000000000056,plan_plus_proxy,0.24171985771019136,0.5959041184082425,0.06551248503047954,0.4674996477485026,0.7243085890679825,0.4619160420941308,0.7298921947223542,true,0.3541842606980512,0.12544649052622509,false,false,false,0.09933333333333333,0.7285064956251804
context_proxy,9,30,100,2,1.0,0.25,0.25000000000000056,oracle,0.24171985771019136,0.1864836020163368,0.07547442132471709,0.038553736219891305,0.33441346781278225,0.032121078300212824,0.34084612573246076,true,-0.05523625569385457,0.003051043943076881,true,true,false,0.09933333333333333,0.7285064956251804
context_proxy,9,30,100,2,1.0,0.5,0.49999999999999944,plan_conditioned,0.24171985771019136,0.6609555123422062,0.06212946792791103,0.5391817552035005,0.7827292694809118,0.5338864828861094,0.788024541798303,true,0.41923565463201484,0.17575853411473402,false,false,false,0.09933333333333333,0.7285064956251804
context_proxy,9,30,100,2,1.0,0.5,0.49999999999999944,plan_plus_proxy,0.24171985771019136,0.4970642383931749,0.07052337144353626,0.3588384303638438,0.635290046422506,0.3528277486537195,0.6413007281326302,true,0.2553443806829835,0.06520075274637639,false,false,false,0.09933333333333333,0.7285064956251804
context_proxy,9,30,100,2,1.0,0.5,0.49999999999999944,oracle,0.24171985771019136,0.1864836020163368,0.07547442132471709,0.038553736219891305,0.33441346781278225,0.032121078300212824,0.34084612573246076,true,-0.05523625569385457,0.003051043943076881,true,true,false,0.09933333333333333,0.7285064956251804
context_proxy,9,30,100,2,1.0,0.75,0.7499999999999996,plan_conditioned,0.24171985771019136,0.6609555123422062,0.06212946792791103,0.5391817552035005,0.7827292694809118,0.5338864828861094,0.788024541798303,true,0.41923565463201484,0.17575853411473402,false,false,false,0.09933333333333333,0.7285064956251804
context_proxy,9,30,100,2,1.0,0.75,0.7499999999999996,plan_plus_proxy,0.24171985771019136,0.36390023430206386,0.07677696891694868,0.21341737522484444,0.5143830933792832,0.20687370164001925,0.5209267669641084,true,0.1221803765918725,0.014928044424131787,true,true,false,0.09933333333333333,0.7285064956251804
context_proxy,9,30,100,2,1.0,0.75,0.7499999999999996,oracle,0.24171985771019136,0.1864836020163368,0.07547442132471709,0.038553736219891305,0.33441346781278225,0.032121078300212824,0.34084612573246076,true,-0.05523625569385457,0.003051043943076881,true,true,false,0.09933333333333333,0.7285064956251804
context_proxy,9,30,100,2,1.0,1.0,0.9999999999999998,plan_conditioned,0.24171985771019136,0.6609555123422062,0.06212946792791103,0.5391817552035005,0.7827292694809118,0.5338864828861094,0.788024541798303,true,0.41923565463201484,0.17575853411473402,false,false,false,0.09933333333333333,0.7285064956251804
context_proxy,9,30,100,2,1.0,1.0,0.9999999999999998,plan_plus_proxy,0.24171985771019136,0.16912589955702148,0.08177810290679241,0.008840817859708361,0.3294109812543346,0.0018708994146710844,0.3363808996993719,true,-0.07259395815316988,0.00526988276034418,true,true,false,0.09933333333333333,0.7285064956251804
context_proxy,9,30,100,2,1.0,1.0,0.9999999999999998,oracle,0.24171985771019136,0.1864836020163368,0.07547442132471709,0.038553736219891305,0.33441346781278225,0.032121078300212824,0.34084612573246076,true,-0.05523625569385457,0.003051043943076881,true,true,false,0.09933333333333333,0.7285064956251804
context_proxy,10,30,100,2,1.0,0.0,9.404274770983894e-35,plan_conditioned,0.23512923873767147,0.9029281048018704,0.07898275223536348,0.7481219104205579,1.0577342991831828,0.7413902387128819,1.0644659708908588,true,0.6677988660641989,0.44595532551662986,false,false,false,0.09766666666666667,0.7113021338695037
context_proxy,10,30,100,2,1.0,0.0,9.404274770983894e-35,plan_plus_proxy,0.23512923873767147,0.903325460818159,0.07919279666055141,0.7481075793634783,1.0585433422728399,0.7413580056446115,1.0652929159917064,true,0.6681962220804876,0.4464861912026363,false,false,false,0.09766666666666667,0.7113021338695037
